id,reading_levels,primary_student_language,primary_household_language,after_school,after_school_external
50709756,,english,english,f,
77542727,,english,spanish,f,
11852873,,english,english,f,
77954112,,english,english,f,
47342037,,spanish,english,f,
11523946,,english,english,f,
75092655,Partially_Meeting,english,english,f,
77503450,,english,english,f,
9219870,,english,english,f,
649428045,,english,,f,Discovery
973054743,,english,english,f,
224688465,,,english,f,Wood School
27439875,Meeting,spanish,english,f,
93114850,Partially_Meeting,english,english,t,Youth Empowerment
45344343,Meeting,english,english,f,
30921774,,english,english,f,
78101231,,english,spanish,f,
29794527,,english,spanish,f,
30852085,,,english,f,
199900772,,spanish,english,f,
42191396,,english,english,f,
70426122,,english,english,f,
14127175,Exceeding,english,english,f,
98803659,Exceeding,english,english,f,
69847519,,english,english,f,
65089481,,spanish,spanish,f,
279084993,,english,english,f,
3198779,,english,english,f,
41752487,,spanish,english,f,
81722442,,english,english,f,
332069583,,english,english,f,
51251305,Exceeding,english,spanish,f,
210469208,,english,english,f,Boys & Girls Club
42363074,Not_Meeting,english,english,f,
19656220,Meeting,spanish,english,f,
59777342,Meeting,english,spanish,f,
25790385,Partially_Meeting,spanish,spanish,f,
32122947,Partially_Meeting,english,english,f,
36988071,Meeting,english,english,t,YMCA
246256460,,english,spanish,t,
98561988,,english,english,f,
44794278,Partially_Meeting,spanish,english,f,
9511464,,spanish,english,f,
289982154,,english,english,f,
93223350,Not_Meeting,,english,f,
606952679,,english,english,t,
4646714,Exceeding,english,spanish,f,
71181522,,spanish,english,f,
28593157,Exceeding,spanish,spanish,f,
51120513,,english,english,f,
96121859,Exceeding,spanish,english,f,
98795954,,english,english,f,
97091721,,english,english,f,
47711964,Not_Meeting,english,english,f,
814265232,,english,english,f,
34712376,Exceeding,english,english,f,
350486057,,english,spanish,t,
4571271,Not_Meeting,english,english,f,
62325244,,,english,f,
40943694,,english,english,f,
89768293,,english,english,f,
88291524,Not_Meeting,spanish,english,t,YMCA
58279737,,english,english,f,
1443735,,english,english,f,
12111482,Not_Meeting,spanish,english,f,
980559375,,english,spanish,f,
29064249,Not_Meeting,english,english,f,
78342340,,,spanish,f,
82269432,Not_Meeting,english,english,t,Discovery
941649579,,english,english,f,
81514378,Partially_Meeting,english,english,f,
27292975,Partially_Meeting,english,english,f,
470612399,,english,spanish,f,Discovery
891077601,,english,english,f,
90089643,Partially_Meeting,,english,f,
30238811,,english,english,f,
94029822,Partially_Meeting,english,english,f,
18874673,,english,english,f,
1773262,,english,english,f,
911525109,,english,english,f,
1797613,Partially_Meeting,,spanish,f,
66512073,Not_Meeting,spanish,english,t,Discovery
23645058,Partially_Meeting,english,english,f,
2055320,Exceeding,english,english,f,
78285820,Not_Meeting,,english,t,Discovery
831898859,,english,english,f,
73390641,Exceeding,english,english,f,
808834174,,,english,f,
615087229,,english,english,f,Little Sprouts
67604027,,english,spanish,f,
586738195,,spanish,spanish,f,Boys & Girls Club
86877620,,english,spanish,f,
91036910,,english,english,f,
532065589,,english,english,f,Cedardale
89984639,Not_Meeting,spanish,english,f,
44331304,,english,english,f,
47280647,Partially_Meeting,english,english,f,
21786533,Not_Meeting,spanish,english,f,
927208660,,spanish,english,f,
896350,Meeting,english,spanish,f,
33809519,Not_Meeting,english,english,f,
12517058,Not_Meeting,english,english,f,
95410127,Not_Meeting,english,english,f,
671269876,,english,english,f,
892844277,,english,english,f,YWCA
37512756,Not_Meeting,english,english,f,
172689,,english,english,f,
96134525,Meeting,spanish,spanish,f,
79284067,,spanish,english,f,
89061392,Meeting,,english,f,
91156755,Meeting,,english,f,
3080025,Partially_Meeting,english,english,f,
49076293,,spanish,spanish,f,
5901045,Partially_Meeting,english,spanish,f,
61380997,,english,spanish,f,
54811997,,english,spanish,f,
49649028,,,english,f,
61328192,Not_Meeting,spanish,english,f,
23500711,Partially_Meeting,english,english,f,
92670043,,english,english,f,
750334701,,english,english,f,YMCA Greenleaf
94706375,Meeting,english,english,f,
228492984,,spanish,english,t,YWCA
48065674,Exceeding,spanish,english,f,
81604947,Exceeding,,english,f,
15756493,Not_Meeting,english,english,f,
1046809,Not_Meeting,spanish,spanish,f,
66393664,Not_Meeting,spanish,english,f,
1195833,Meeting,english,english,f,
80018129,,english,english,f,
42198804,,spanish,spanish,t,
336034798,,english,english,f,
23344780,Meeting,spanish,english,f,
6265311,Not_Meeting,,english,f,
39423310,,english,english,f,
59904383,Partially_Meeting,english,english,f,
56922995,,english,english,t,
872013091,,english,spanish,f,
414026571,,,english,t,
27215283,Exceeding,english,english,f,
64952393,Not_Meeting,english,english,f,
38065020,Partially_Meeting,english,spanish,f,
13507189,Meeting,english,english,f,
44885455,,english,english,f,
57507889,Not_Meeting,english,english,f,
19916921,Not_Meeting,,english,f,
88543298,Meeting,,english,f,
29652941,Not_Meeting,english,english,f,
609280013,,english,english,f,Cedardale
66536306,Meeting,english,english,f,
78272878,,english,spanish,f,
20776055,Meeting,spanish,english,t,Boys & Girls Club
25949150,Meeting,english,spanish,f,
497615500,,english,english,f,YWCA
375189044,,,english,f,
931237645,,english,english,f,
14100037,Meeting,english,spanish,t,Discovery
206706389,,english,english,f,Boys & Girls Club
83021979,Exceeding,spanish,english,f,
53246184,,spanish,english,f,
878203840,,english,english,t,Boys & Girls Club
91154495,,english,english,f,
54099061,Not_Meeting,english,english,t,Discovery
37751455,Not_Meeting,english,english,t,Discovery
882058010,,spanish,english,f,YMCA Greenleaf
80294579,Exceeding,english,english,f,
4951033,Meeting,english,english,f,
33007482,,english,spanish,f,
731144262,,english,english,f,
63998213,,english,english,f,
29173134,Meeting,english,english,f,
37599503,Partially_Meeting,english,spanish,f,
86610803,,,english,f,
10295543,,spanish,english,f,
807572643,,spanish,english,f,
77075199,Not_Meeting,english,english,t,Youth Empowerment
38465602,Meeting,,english,f,
727181557,,english,spanish,f,
47097565,,english,english,f,
27214799,Partially_Meeting,english,english,f,
898765837,,english,spanish,f,
70504574,Meeting,spanish,english,f,
90979541,Not_Meeting,spanish,spanish,f,
2614906,Partially_Meeting,english,english,f,
180199558,,spanish,spanish,f,
940230695,,,spanish,f,YWCA
51906369,Partially_Meeting,english,english,f,
5020529,,english,english,f,
66978340,,english,english,f,
80957962,,spanish,english,f,
782877497,,english,english,f,
67570008,Not_Meeting,english,english,f,
61679348,Not_Meeting,english,english,f,
188896666,,english,english,f,
20365384,Partially_Meeting,english,english,f,
52999747,Exceeding,english,english,f,
65575371,Partially_Meeting,english,english,f,
20635496,,spanish,english,f,
291927002,,english,spanish,t,Discovery
275043603,,spanish,spanish,f,Discovery
31059238,,english,english,f,
72764473,Partially_Meeting,spanish,english,f,
29230117,Not_Meeting,english,spanish,f,
2699424,Not_Meeting,english,english,t,Discovery
33498076,Meeting,english,spanish,f,
679901744,,english,spanish,f,
226370792,,english,english,f,YWCA
85790803,,english,english,f,
54109914,Not_Meeting,spanish,spanish,f,
92151351,Exceeding,,english,f,
70152500,,spanish,english,f,
49032618,,english,english,f,
231158267,,spanish,spanish,t,
57383775,,english,english,f,
68082021,Exceeding,,english,f,
33524687,Exceeding,,spanish,f,
74704949,Not_Meeting,spanish,english,f,
58612015,Meeting,english,english,f,
87328165,Exceeding,english,english,f,
73807350,Meeting,spanish,english,f,
127197947,,spanish,english,f,
763363003,,,english,f,
89812408,Not_Meeting,english,spanish,f,
7962784,Partially_Meeting,english,english,f,
41801631,Not_Meeting,english,spanish,f,
14339649,Partially_Meeting,english,english,f,
41543080,Not_Meeting,,english,f,
17703603,Not_Meeting,english,english,f,
54590212,Not_Meeting,english,english,f,
35764452,,,spanish,f,
20159658,Not_Meeting,english,english,f,
697084416,,english,,f,Discovery
879125842,,english,,f,
14273386,Partially_Meeting,spanish,english,f,
94527633,,,english,f,
65677554,Meeting,english,english,f,
667462344,,english,spanish,f,
789847395,,english,spanish,f,YWCA
61946953,Meeting,spanish,english,f,
58287620,,english,english,f,
759683076,,english,english,f,Little Sprouts
68290972,Not_Meeting,english,english,f,
291647194,,english,english,f,
36320532,,spanish,english,t,
70867432,Partially_Meeting,spanish,english,f,
981549583,,spanish,spanish,f,
52698542,Not_Meeting,english,english,f,
6553145,,english,english,f,
488370993,,spanish,spanish,f,
43031825,Not_Meeting,spanish,english,f,
33110079,,english,english,f,
6899862,Partially_Meeting,english,english,f,
96177818,Partially_Meeting,english,english,t,Discovery
77440178,Not_Meeting,spanish,spanish,f,
11344739,,spanish,english,f,
157856242,,english,english,f,Discovery
50448535,,spanish,spanish,f,
38112250,Not_Meeting,english,spanish,f,
125681665,,english,english,f,
6680875,,english,english,f,
68173411,,english,spanish,f,
65856098,Meeting,english,english,t,Discovery
127527604,,english,spanish,f,
26504622,Not_Meeting,english,english,f,
403109098,,english,english,f,Boys & Girls Club
249212284,,english,english,t,
21154819,,english,english,f,
41024110,Meeting,spanish,spanish,t,Boys & Girls Club
41353358,Exceeding,spanish,english,f,
59379084,Partially_Meeting,english,english,f,
45251065,Partially_Meeting,,english,f,
862098618,,english,english,f,
42871885,Meeting,english,english,f,
20415841,,english,english,f,
23765183,,english,english,f,
64083996,Not_Meeting,spanish,english,f,
48133154,Meeting,english,english,t,Discovery
25529173,Not_Meeting,spanish,english,f,
70204229,Meeting,english,english,f,
995208694,,english,english,t,
67180024,,english,english,f,
824968422,,english,spanish,f,
81486274,,english,spanish,f,Discovery
80795942,Not_Meeting,english,english,f,
84992501,Not_Meeting,,english,f,
939400629,,english,english,f,Discovery
74651728,Not_Meeting,english,english,f,
419514929,,spanish,english,f,
11733148,Not_Meeting,spanish,english,f,
81470610,,english,english,f,
73524153,Exceeding,english,english,f,
38353487,Not_Meeting,english,english,f,
477354,Not_Meeting,,english,f,
871906640,,english,english,f,
43510861,Not_Meeting,english,english,f,
3296921,Partially_Meeting,spanish,english,f,
18187394,,spanish,english,f,
2637125,Exceeding,english,english,f,
11264253,Not_Meeting,english,spanish,f,
14197047,Partially_Meeting,english,english,f,
18577422,Not_Meeting,,english,t,Discovery
26458188,,english,english,f,
804912756,,english,english,f,
30428853,,spanish,english,f,
79200465,Partially_Meeting,spanish,english,f,
9981700,,english,english,f,
55016470,,spanish,english,f,
936222309,,english,english,f,
60936520,,english,spanish,f,
73203165,,english,english,f,
47537576,,english,english,f,
24320982,Partially_Meeting,english,english,f,
328457891,,english,english,f,
86053491,Meeting,english,english,t,Wood School
70090061,Meeting,english,english,f,
40835910,Partially_Meeting,english,english,f,
44376422,,spanish,english,f,
914961103,,english,english,f,
87149785,Partially_Meeting,spanish,english,f,
909003062,,spanish,,f,Discovery
29137338,,english,english,f,
78627799,Meeting,english,spanish,t,Discovery
706009603,,spanish,english,f,Boys & Girls Club
58795553,Meeting,spanish,english,f,
93434824,Partially_Meeting,,english,f,
890454430,,english,,f,
559219423,,english,spanish,f,
6460516,,english,english,f,
19263619,Not_Meeting,english,english,f,
82138582,Not_Meeting,english,english,f,
11414650,Not_Meeting,spanish,english,f,
20213319,Meeting,english,english,f,
66010077,Partially_Meeting,spanish,spanish,t,Little Sprouts
88964606,Partially_Meeting,english,english,f,
768938261,,english,spanish,f,
78190845,,english,english,f,
51283584,Not_Meeting,english,english,f,
89968858,Not_Meeting,english,english,f,
90295754,Partially_Meeting,,english,f,
111862758,,english,english,f,
13634331,Exceeding,english,english,f,
637735634,,english,spanish,f,
15297615,Partially_Meeting,english,english,f,
90691896,Meeting,english,english,f,
76338181,Not_Meeting,english,english,f,
7373875,,english,english,f,
70702330,Not_Meeting,english,english,f,
39253091,,english,english,f,
61074154,Not_Meeting,spanish,english,f,
98048382,Not_Meeting,,english,f,
68693054,Partially_Meeting,english,english,f,
4022646,Partially_Meeting,english,spanish,t,Boys & Girls Club
720409,Not_Meeting,spanish,english,f,
13300651,Partially_Meeting,english,spanish,f,
11783870,,english,english,f,
24050963,Meeting,english,english,f,
24489949,Meeting,english,english,f,
71607510,,english,english,f,
89903300,,english,english,f,
553329039,,english,english,f,
975825039,,,english,t,
29981881,Partially_Meeting,english,spanish,f,
26070419,Partially_Meeting,english,english,f,
41970083,,,english,f,
132878872,,english,english,f,
158358572,,english,english,f,
78692749,,spanish,english,f,
71837816,Partially_Meeting,english,english,f,
40544300,Not_Meeting,english,english,f,
73350380,Partially_Meeting,english,spanish,f,
31957964,Exceeding,english,english,f,
13589899,Meeting,spanish,english,f,
62198637,,english,english,f,
65933902,Not_Meeting,spanish,english,f,
69136654,Not_Meeting,english,english,t,Discovery
95943852,Meeting,english,english,f,
57983838,Partially_Meeting,english,english,t,Boys & Girls Club
16172899,Partially_Meeting,english,english,f,
878796479,,english,spanish,t,
26733183,Partially_Meeting,spanish,english,f,
56644684,Meeting,english,english,f,
95689057,,english,english,f,
25913348,Meeting,english,english,f,
910575719,,english,english,f,
25372437,Exceeding,spanish,spanish,f,
536481,,english,english,f,Boys & Girls Club
931842909,,english,english,f,
77666718,,english,english,f,
936430961,,spanish,,f,
720751478,,spanish,english,f,Cedardale
666445303,,english,english,f,
55949734,Partially_Meeting,english,english,t,YMCA
349652022,,english,english,f,Discovery
817666564,,english,english,f,Discovery
716161564,,english,english,f,YMCA
92129515,Exceeding,english,english,f,
96831900,Exceeding,spanish,english,f,
775267967,,english,english,f,
571637107,,english,english,f,
93798388,,english,english,f,
44332255,Exceeding,spanish,english,f,
91021939,Exceeding,spanish,english,f,
578817834,,,,f,
82353671,Partially_Meeting,english,english,f,
59606983,,spanish,english,f,Discovery
253867637,,,spanish,f,
10263774,Partially_Meeting,english,english,f,
20988005,,spanish,english,f,
90068319,Partially_Meeting,english,english,f,
50916111,Meeting,english,english,f,
63209347,Meeting,english,english,f,
75407600,Not_Meeting,english,spanish,f,
78539078,,english,english,f,
73587438,Exceeding,english,english,f,
87206754,Not_Meeting,english,english,f,
5483045,,english,english,f,
61342909,,,english,f,
47987277,,,english,t,
6420993,,english,english,f,
81057411,Not_Meeting,english,english,f,
58299149,,spanish,english,f,
93415197,,english,english,f,
59801495,Not_Meeting,english,english,f,
